signal,samplerate,winlen,winstep,numcep,nflit,nfft,lowfreq,highfreq,preemph,ceplifter,appendEnergy,winframe,label
6.1968579694033235,-10.314183675809147,-0.703033217262338,-8.156404226283748,-9.267797263547875,-19.04807596712975,-8.681341864432527,-7.850764086066447,-14.57626681445108,-4.781271658641445,0.7770578986868386,0.048512245903864146,1.9842587492257193,testRohit
7.372141829172159,-9.42280611537431,-1.1304378311860663,-6.841085108334743,-14.81944974806339,-12.9718883878019,-17.691130460466336,-10.5574722352915,-5.8856978931565775,-11.052758688371899,-9.742457649289573,4.987635795211393,-0.7976060590626018,testRohit
8.261892066273761,-11.494001585111297,-4.177115849560244,-10.116743643656958,-19.63538075199196,-15.291446476565378,-18.117521569314572,-13.136336663715216,-11.38092028639828,-18.00457089425981,-14.098045798934951,-2.2240853652638615,-8.642672203646166,testRohit
9.06047997152551,-6.927184946483313,-2.0066616233897174,-7.073835044094015,-13.13352030778871,-13.03604789726341,-12.379616243026554,-1.159666958020818,-5.50460681844834,-24.101090329759685,-27.383607180687108,-8.635767540207304,-0.23006456501235406,testRohit
9.635527942428228,-7.589848857442862,-3.5010667780482665,-11.8286475623324,-13.908213919293345,-7.790088956986251,-4.23871313839791,3.4159848928870282,-5.4419215859093875,-28.51470856046978,-19.074494076879283,-2.061290743494002,0.7082521995633975,testRohit
10.084554666742365,-6.892222861088081,-5.334591157868451,-10.144774724322323,-5.8168458751253045,-5.390096929191114,0.29193742128682953,1.32778277816889,-5.8412213495955045,-17.122745785310475,-1.1448095758238666,6.528358554824742,4.6288264300258035,testRohit
10.395786182698663,-7.954660185165088,-7.822541253530482,-17.04336696853442,-10.496178308390592,-11.188778404963092,-9.540794977271267,-2.030166017666501,-11.975203938801492,-17.473871349530498,-8.177942126264247,-1.1805912804493017,-6.6677981256960726,testRohit
10.535490191928686,-7.798012999552064,-6.790780118632278,-16.64422396202963,-10.863131837922838,-13.189412664381413,-10.317712631820472,-6.2959662200532325,-14.361580308355054,-14.80668085290797,-13.153788752269442,-5.292655927326718,-11.551060313434691,testRohit
10.55816379423085,-8.103072766810204,-2.7877419938635897,-10.634447711330907,-13.565694425445187,-10.240348104223731,-8.5815022776505,-11.4603293196008,-18.494604766049317,-17.469303542560265,-10.891600869822888,-8.565755705357262,-9.086605139978518,testRohit
10.752557645249428,-7.984715048104572,-2.8534503844807286,-7.583703675920706,-10.308056478424993,-5.584179783196272,-7.515869697727829,-7.893599085414213,-17.27957769058161,-18.40066403822908,-17.87893638411705,-1.553854099944009,-1.0568221055656102,testRohit
10.913077361669341,-5.607623706635942,0.6571892200682289,-8.97444484008745,-10.71139114144538,-8.852255850549478,-3.62949560422245,-8.838636649997202,-16.45353082796526,-12.000447363910267,-7.69279378209583,-1.2944903673896957,1.0192722547231248,testRohit
11.152970246286447,-5.792157770909981,0.32597858232289084,-10.728683408485209,-11.46037762302132,-14.393232007695781,-6.1861168572605445,-6.3054717927664585,-17.989381808573338,-20.3217927049438,-17.29982813954892,-0.2753509196121398,-4.927630376849998,testRohit
11.300358062509499,-6.076513564454966,-1.5592424918567964,-13.848096310057556,-10.8430923754731,-13.784798739016091,-12.440997267894053,-8.191519803258974,-17.048004703337195,-17.55551898545471,-13.194096329511424,-1.9500877521290874,-0.9586514197429592,testRohit
13.235531207711873,-13.629369206791202,-6.817040118778223,-3.356146412911578,-4.047600611596898,-21.56383674607628,4.554117269141515,-3.771712015477566,-7.871615255573899,2.141277707075041,-8.389920757288374,9.532190947659085,-12.896017909623481,testRohit
13.312515951756232,-14.820581169486516,-9.172823910955021,-8.835862235889353,-12.880113597392697,-28.68330066093419,-3.3667100712376326,-11.841854825899624,-14.61407123511771,-7.023686317950679,-11.793479336240589,5.7790048325223164,-16.460238879078076,testRohit
13.627042195924268,-11.982631242404857,-13.75100947108076,-13.542690499377105,-6.614013039575916,-19.630688968922847,-4.559668789418036,-18.743916435257557,-14.327777119259478,3.8512719951606202,-2.5628305660205326,5.65453680756685,-24.15702246352533,testRohit
12.88147268368716,-6.715527961642445,-10.765452242789232,-19.439030206600783,-2.9480579930747917,-10.555516574960027,-13.636062729486145,-20.937779767267134,-14.062403752167691,0.29348288101784104,1.1033334267537054,0.11914522886054238,-20.71608011509346,testRohit
13.100243195972167,-9.05192968049466,-10.751782676916704,-22.325539445508934,-4.128274324458337,-12.717630670776462,-15.315638780222503,-21.72494745917485,-17.549255107391705,3.6157536434176154,-2.7990461229459216,1.6170004588948699,-16.07869691538628,testRohit
12.90233125920097,-13.374993121308957,0.1862299205738733,-12.402600176210743,-2.8496712655039467,-11.833238723396848,-9.04961657219923,-15.591995854559757,-12.944545912354368,-11.189417573947292,-17.064108864674054,0.35110789630676487,-5.854709211819268,testRohit
13.12539162027205,-16.5112203997957,-1.283914235418908,-13.150017970490369,-3.0648853903461837,-12.777889658898701,-6.950342813017445,-9.421829227341027,-14.947271307422117,-7.14488949739777,-20.73129594053285,-5.442113955421611,-10.101043693478628,testRohit
12.99956403018293,-16.347845156819023,-2.39077263704457,-13.029869993688155,-5.839379256852482,-15.203543734453717,-10.743212852659003,-13.020351199223901,-6.840086592496526,2.019688080567591,-9.71617586108209,3.119773543701304,-3.1666240910702474,testRohit
12.736133275848431,-14.828431567965781,-4.713417933250714,-16.614580112773577,-7.109049966028665,-14.180252171796218,-14.765401362431406,-19.57611167903741,-14.626765121554946,-1.1935108164213082,-10.480906129917873,0.35929160589528897,-5.411503262347415,testRohit
12.785334401394218,-14.433138570530678,-5.057292156262318,-16.249849695642972,-3.5347433044484498,-8.577008224424132,-13.463665108170309,-16.577824799254795,-12.31777761758274,-1.4800615589222033,-16.532525106820557,-3.8209098200311065,-13.728947565134394,testRohit
13.047694569911323,-12.396923544225874,-2.1033933071176634,-15.602073407698136,-4.329828655453951,-6.240928563511994,-12.274862664941988,-7.049100640456619,2.2885271053203304,8.601262036300499,-14.822400061608661,1.8620402109618464,-9.348148889851121,testRohit
13.176874816195555,-13.017944338041945,-3.750229488758103,-17.011714769811988,-7.31732035366286,-12.207653477782513,-18.175292949492622,-12.139907539207051,-4.3374798793426566,-2.6819211449164615,-23.499229685289578,-9.139983401521645,-13.694636898711382,testRohit
13.31024842379928,-12.04541927345508,-2.9367942100130313,-18.09020716675445,-4.9805980465914494,-16.798176786739727,-13.333885624296915,-11.058064012791707,-4.357953797315732,-7.599755430864655,-18.8429270567484,-5.73697117154407,-13.56374189352707,testRohit
13.49072129249721,-15.406969331577692,-7.669400087458565,-21.59481486762961,-12.13072816335809,-19.949780288262083,-16.374511608035807,-20.163678727383918,-7.8869839539390805,-8.645413402482442,-22.636461900746912,-10.12013836046075,-11.536178876592079,testRohit
13.753465465347263,-13.768672059419664,-4.992932548623609,-16.934034761299785,-5.29976583213815,-7.440347969394069,-17.396064157965217,-17.08052339325368,3.034106678867718,-0.7795582862627431,-10.761737930894537,-5.12438867109122,-3.126801714656576,testRohit
13.73405848045468,-15.568228683598864,-9.775732691658401,-21.220954122575577,-9.98805365983613,-12.701339149339093,-23.867285190638114,-21.242649993517688,-0.3027158024095522,-6.879668663866173,-14.170444660066464,-11.302105698734028,-3.5898103797680108,testRohit
13.700515438347015,-13.609771096287032,-9.45389901226981,-17.218635006508876,-9.711265357744132,-8.150326700546048,-18.68109706941186,-12.351475242213859,7.5560412008829445,-5.891405305583052,-15.481953448623537,-3.0815282884473056,-0.29244989803147314,testRohit
13.849042984868,-12.491931332372133,-11.738088595165195,-18.76562067442405,-7.495084120922154,-12.523020552624537,-21.108848052657034,-21.737041858295473,3.251416956074601,-10.369749792978059,-18.989437709658965,-5.088101695182473,-3.6311199194074546,testRohit
14.157314551692622,-12.66959349094762,-15.408928349848052,-18.00740512402839,-1.7130760193229115,-6.422398193684523,-19.88748823011998,-16.177509711883882,5.663705832277998,-8.600372325033362,-15.588314187637964,-8.31492436658283,-5.321512571841386,testRohit
14.094721615557946,-10.678715095401298,-13.764990432709515,-16.27420091027274,-4.123708538749148,-5.0273520688818545,-19.040567917245223,-5.61031836848555,5.35026688007493,-6.745858487542771,-12.847228402855237,-3.049600518608054,-1.263315763452886,testRohit
13.898664228134969,-8.707750720623123,-10.220004684902726,-11.93862062051944,-4.103129088689181,-1.7658886088262613,-17.724726912768972,-8.367021016365682,0.06374242977463689,-8.347095272941054,-7.417650326513522,-2.58378506703753,-2.0002597845623105,testRohit
13.658402964008038,-9.123498318550542,-9.649164804551424,-14.832670695216638,-7.667568456091995,-2.9272822020456446,-19.8803878760809,-10.156693678603197,-0.24941951307321536,-5.917236205188733,-6.177314372141918,3.6668503391560563,-1.1569351638548235,testRohit
13.566118915728179,-7.4013076463488945,-9.65008970653197,-16.691186404428574,-6.771401301025091,-2.9859642592924187,-24.329419899216383,-13.68530270460388,2.217119359600659,-6.365561459653054,-5.79994689792425,-2.9426710258368884,0.1944173961752263,testRohit
13.612687819721193,-8.13153202596382,-10.493393555794205,-15.437111309191645,-7.056194982458617,-6.170145317297704,-29.78814397938192,-17.284008103796758,6.153834303766102,-9.354089366039707,-13.589864081055836,-10.088248121442732,-2.0061848466120837,testRohit
13.523467516501706,-7.038530245477466,-10.226844874681495,-17.355836338958962,-9.707991472872742,-9.522670203092463,-31.843030240532247,-18.718691921702234,3.4372115906670127,-8.54982054805862,-12.730139637905527,-12.084854099638175,-2.3740805307644663,testRohit
13.26353447061346,-3.172274972203906,-6.914940777956194,-12.325528788846889,-3.970662442239074,-1.600157692538638,-18.442708611768303,-8.695395127788107,4.434642105136813,-8.074299280986068,-11.086482234198208,-4.998059738107807,1.483771534462816,testRohit
13.130083648363515,-4.887543321215994,-12.51889529235664,-13.89279062844407,0.9013928513391499,-6.160093026733418,-21.069289978585193,-5.94519586916662,-2.1722972166520447,-9.919164224088002,-15.524656502842346,-15.041206504324265,-10.580750240504228,testRohit
13.095262561852028,-4.102778052613501,-10.972443214441048,-12.755780086590223,6.629326310220265,-4.679955942814649,-22.65202229140113,-14.557509416311618,-4.402356974155079,-11.591793830861707,-14.907248441052475,-5.079444099385479,-11.860899826375546,testRohit
12.638773767401954,-4.035352850532428,-4.1989744820822485,-9.912507475054932,2.368932404821145,-3.3074184852026587,-19.390582383924993,-14.187908399736692,-3.214583656485532,-3.1345832691775963,-9.291472808108525,-0.5223234303071912,-4.459417155573668,testRohit
12.625403784124575,-3.324666234526753,-3.5613473960327875,-14.637343404454775,-5.7649364769361595,-6.1228120714825565,-14.266556669339996,-11.377250656186195,-9.439542593455524,-8.451307828965144,-14.016471928168995,-3.2817236564865566,-1.0501873162520543,testRohit
12.53298224487944,-2.8886214074528156,-1.0460584310228747,-11.318965850360401,-8.416282605598557,-9.5327657104212,-8.547065058457086,-8.858783279219788,-13.996892170566568,-15.810311920026505,-14.147928732954478,-10.341416566448263,-5.6065191208051335,testRohit
12.317554539969803,-4.204770757972961,0.08622948703072157,-3.9681852601384073,-3.733225346171668,-6.814693014476915,-9.72105214229182,-8.533405616725913,-11.655085842019801,-10.681063194030186,-11.383021598734548,-8.528593325249945,-2.614043522733275,testRohit
12.348644074230485,-3.9212463888890325,1.5988199151522833,-5.949428323348527,-5.890103381963373,-10.756841957973213,-15.242697358063024,-9.120461936017929,-9.6442502709963,-12.200126152630439,-13.543018888403742,2.1902580117374506,-7.004951067109106,testRohit
12.274864923707705,-6.312766700155904,-0.26125399347221046,-6.8467918880115946,-10.301275485372846,-11.02095257280622,-14.02779758564602,-10.766784481037043,-9.57215380600835,-17.871314241949015,-13.405887433745454,5.18123694315734,-4.936814518179375,testRohit
12.340825044739933,-6.861837901429798,-0.8033430373050012,-5.236584258089378,-5.880230274348398,-5.943920149836438,-10.102175279897327,-8.407902233257914,-3.9430541390684626,-9.113062409104122,-4.929277297796529,8.484889368330819,-1.2522603283689213,testRohit
12.313998488646575,-5.925900546067101,-1.4057240421487731,-6.385077256464735,-8.058277153846129,-8.784433123809677,-12.755780357350156,-13.341743324025893,-5.357027577071843,-10.793543079085543,-15.685648428898608,-2.187045408746887,-9.709604571268457,testRohit
12.31841937988784,-5.382648665674918,-2.4188322258311628,-9.712986098809875,-11.200603396099709,-12.60722972789421,-18.39740595682478,-10.500701363130709,-9.949479044036359,-10.355305604693324,-13.56446027612857,-4.196604331316578,-12.998086963815815,testRohit
12.28403116603292,-3.8117502654260247,-0.2472704047147479,-9.613296110242741,-6.980721090945621,-9.482421193914433,-12.537669641550035,-6.504981773548985,-7.587933178573663,-5.841898311275921,-10.206904522266917,0.37383005378558287,-2.360943810348658,testRohit
12.374401110967987,-4.711655501035825,0.29311749604579723,-8.416441225263013,-3.8095799487520505,-6.631261703199777,-4.287584931639048,-4.963057539526113,-5.904331701704538,-9.49850558681419,-12.698883782307433,-1.2790944433366886,-6.6658154401808,testRohit
14.30017767800479,9.96323692325156,12.770628553693498,-3.6806635427442336,1.276060359245619,-8.448511913041218,-13.480129544141496,-18.004091346586844,-9.71122425926635,-8.975577031210625,-3.5073656411224468,8.139758450213584,-2.1371497353131264,testRohit
16.526063800290995,15.146443116264885,6.864575022204489,-10.088964063202596,-13.609789485344,-21.819201141423573,-21.013992876336733,-21.975625773549336,-18.407110561382254,-23.18263798789869,-13.390866287345382,0.16865266542738747,-4.938839310466657,testRohit
17.459942259705787,19.752896273555585,12.194819323605095,-12.105697928330653,-11.69934863555986,-8.11641407730971,-28.628018092342643,-16.14104751538349,-17.174921208153524,-17.852895421898737,-6.427596140398876,5.95580061355666,-3.6311636538359786,testRohit
17.865291253942512,20.503701335468648,8.775337649305998,-15.617639686375423,-17.537346420033817,-2.517316164754466,-29.060582229698824,-14.815186887357727,-19.283009002260798,-21.05490597901566,-2.2773985349249606,8.422672244985138,-0.69148218385502,testRohit
18.03912411698351,17.282066928979095,-1.3944554826529076,-21.2013155254002,-19.66225370298013,-0.0846851393127786,-35.41568259031023,-19.059605278636216,-26.595886691590835,-19.017901279378876,-2.879863675280107,-1.9369404243132413,-2.7061312110409137,testRohit
18.43021059651348,15.741133759045836,0.056613509883112374,-16.294571227265884,-15.810570777101558,7.291166579865752,-35.18383305521814,-13.38725789801529,-16.861541571729248,0.9206968139363757,1.3343741891325036,18.650527779699807,-0.5612070533294764,testRohit
19.249194767797054,11.573894395039934,2.3801451158747846,-24.36851834206552,-12.146934843033257,9.323984852373883,-39.512399972509684,-22.25733456837301,-14.063645699354296,5.514894053669356,-1.6433173789042639,23.407622375700775,-19.345861825026734,testRohit
19.59125755622926,6.505035938966552,-0.7665466815363716,-19.572256507810422,-13.770843110359921,-2.8638731950561267,-33.15060118918335,-22.594696052657053,-9.58470467929205,3.498421184724334,-4.787333721800141,23.24900805451437,-16.1158670138221,testRohit
20.126804244149582,9.24146395403012,-1.169652622881305,-21.753571865390906,-13.646569306516271,-3.6225810511385697,-32.886978139127244,-12.266195169699381,5.87885984053937,9.702033859022084,0.8798387813843861,20.43127948324973,-18.46220599896651,testRohit
20.257968885109214,7.518282704266671,-5.282752621943726,-23.66963551737061,-15.815995490869597,-8.778497775681963,-34.037323693921074,-5.5841724543974705,-1.7169282501955172,13.372008979912684,1.8476343639358537,0.42470993558467507,-18.06621303042503,testRohit
20.545260472874766,9.293947354151284,-7.7109397336206875,-26.556081769979176,-8.80053785592181,-4.76650326883476,-45.82509461999811,14.576383585445713,6.22520666605293,7.107049690614943,7.071092007964745,-2.506100739207398,-24.19497129628387,testRohit
20.648576247121017,7.920886183723522,-7.877859036377839,-21.39661095615087,-8.764638239338181,-4.966931589720236,-42.06268363188927,23.26198380088079,11.767902867845503,3.0220035048550034,-2.0325149244914864,-1.1153947744048585,-26.659483743546687,testRohit
21.10033607966291,6.811041462885276,-11.27326993666103,-19.924352875310415,-8.633987391171864,-6.093128708077834,-39.337776393579254,20.752850191988642,22.996449032701637,8.284175363920086,-4.8100786470246675,-3.0645671749706365,-31.1103489066993,testRohit
20.919398255375885,6.662172944995971,-12.564650645706342,-21.55274532028786,-10.353687745326441,-10.361192785027585,-36.4077486197734,15.268506505696191,18.516787460188922,4.940409393508331,-8.650776124349346,-7.38139333102799,-31.685416356660053,testRohit
20.264831633607887,9.071275913306598,-6.249347357665636,-14.998990086435931,-7.410982026792158,-14.174316640040693,-35.58796546517771,11.389845195071006,20.178371689913238,9.406448339282532,-20.763676733116583,1.8506283705686215,-30.220976917417126,testRohit
19.00289418472222,8.249508498952888,-3.999972004236695,-9.087868712728238,-10.486525072139095,-12.836321647347104,-24.93426113799761,-4.894988948879352,-4.468575676642391,4.379723551379136,-13.991526290689759,6.630381995315651,-17.55338354725284,testRohit
19.29094927512788,9.419724244771189,2.1038349404262924,-6.727507216752252,-20.14201924434589,-5.048244328990629,-30.47002424338531,-16.824980158194894,6.432531239628725,17.664301650721598,-14.49311709651266,8.193511783100782,-22.043056042856772,testRohit
19.596572736562496,9.416464226579535,-0.7124373277590709,-5.779491667533568,-22.078555791253276,-0.8014638283913307,-30.81635908938445,-18.157501317947933,-3.924063912298784,24.91553790550462,-8.520627496143065,9.990625536195086,-25.54261588285371,testRohit
19.842106690715596,7.925840696345717,-4.714813369140013,-0.7117905293455017,-16.568226890739876,-10.131615158031854,-33.207575772008425,-10.312266850826848,-11.338747055728653,12.513249347245358,1.3966764699368202,25.057233213733234,-38.70603360761728,testRohit
19.720872905746056,6.429651541216227,-8.582950893567897,1.3780862366482274,-7.957618431800947,-20.786783996109815,-36.338103819302,-13.571750112520606,-8.230712599185575,-7.052034015034967,-6.790041335181921,26.67216786410834,-33.744949650701166,testRohit
19.152254191697985,8.818988930554577,-10.89822903286677,-0.9595999406540562,-6.350674200041141,-29.542402025131537,-40.406349526221256,-12.90213514153163,2.8477360133791882,-18.475152389603643,-13.53863909887132,34.85335938844257,-31.630613309027723,testRohit
18.292507824822014,6.6649338454035005,-7.445898622667932,5.124761983409448,-0.06406179819320443,-34.60573078570166,-34.94677767087403,6.133681965707782,13.8938119096519,-15.223780165849757,-16.325670994939014,17.3334605004191,-20.26029507310569,testRohit
17.591259231570568,9.00970519573178,-12.9980332679235,-7.98086529936467,-3.9137658051671265,-15.374680595112702,-49.17045278586106,-21.93294916160708,19.398975475587424,-5.713852443242151,-7.325388377698058,11.301876096308963,-32.05891716128975,testRohit
17.33205070950766,8.389715006056164,-9.74369398837011,-11.138341542516297,-11.551848186588092,-8.641564123398817,-41.90352437110475,-33.64116861659158,15.126171078657324,6.84727131541774,1.892803389341072,8.367195265760722,-18.98967342554918,testRohit
16.715763415394306,7.284331694401258,-8.309539609084723,-18.19877342215724,-15.02856262076102,-26.91557959372186,-40.55944526563344,-19.351804921884238,3.9345460575073945,10.917527924894712,12.199831164780338,12.501141274588688,-4.717918265957042,testRohit
16.04215361506787,6.342735960308777,-4.9474444819298204,-12.978646826161706,-15.882522517787597,-27.749209626569694,-31.325350914866355,-10.99182449507875,5.954157375664146,2.0982911963078132,4.845309777473315,9.125484118565078,-9.07172485206155,testRohit
18.94704206928613,-9.186325779257151,-21.79751427253184,-20.569992925147304,-5.719241935055316,9.176108602368483,-25.441891413801876,-11.013968428351523,6.668273675685166,-22.474394382158426,21.060470729059222,19.03021271796711,-28.728903248170326,testRohit
19.920491035479365,-9.532846162058702,-27.205565160902868,-31.93899077695735,-21.274351632437245,-1.0893106397047605,-43.70942245435495,-31.11974369429476,-0.12823493274810896,-32.85339425150037,14.96640538420656,3.124229865545164,-35.489135120225924,testRohit
19.937822353867453,-4.537074040032515,-19.158850473767277,-21.863921681662724,-9.084151028966277,12.880301661681314,-30.108358510475156,-17.147591841100823,12.895636269512474,-21.58181014534273,25.167357726812956,12.308464038609873,-28.560482657584657,testRohit
19.27810275741691,12.425464064936085,-4.432923404099562,-5.739007667465166,-15.608499492992923,-3.439772315257562,-28.85045295798864,-20.077266863047264,0.01997618131922852,-6.775868584818255,21.496446108650826,-3.4417779589909845,-14.927224765911996,testRohit
20.401517573421728,14.1256954512308,-9.855257075285543,-19.670774883918657,-21.583050133116632,-3.8809408962533025,-34.26022939126491,-33.99367615446301,0.16345743193014475,-12.009991496363366,8.396473403420545,-4.775917837127359,-25.681197844917143,testRohit
21.05857161101253,15.082351313979592,-7.100826714303919,-13.721724484875338,-14.375669903030117,3.5197762574086973,-26.251448195371026,-32.29915482778181,13.250169346565185,-0.7662341708782837,16.082816199412864,1.9169852649910804,-19.306622257843628,testRohit
21.323323313550805,13.390320500939582,-9.62838375495597,-22.182342253215143,-22.304430268068447,-3.1299054208248407,-27.092676318525683,-34.412455954531886,3.9193521418383543,0.553499386197582,13.373031757876346,-4.0991951817929255,-24.265499147455007,testRohit
21.29229885344203,15.564644592566946,-11.7142472066469,-22.541146278241055,-18.76131566496934,-2.8443506187509238,-24.135014146873427,-23.473066002326487,-3.822566499577184,0.9617920623372563,14.51408891185029,-2.7756847556545363,-19.03907716223255,testRohit
21.04811846294916,19.3112758993535,-11.165287236404707,-27.909874994725083,-12.789612218649328,-5.784781672469825,-26.265440885879375,-25.85322173230587,-2.887970162520661,-4.6537935024034915,11.141626058990468,9.460320659732513,-13.427013950188758,testRohit
20.299752241101647,23.113824616384537,-6.011134169152085,-27.12698936678847,-4.718351400230829,-12.39957977578784,-14.50808562824753,-19.43306405261045,-9.7137323527095,-13.100918943184906,14.740030247489454,20.58810209958081,-11.360013449309523,testRohit
19.619940018948665,22.069859805663164,-0.9888414174150041,-19.336484840089803,0.7330247890496494,-6.929841423394361,-14.191148677600182,-10.807543826417193,-17.868279830731755,-25.395308500806216,-1.4253463292976232,18.958658606925972,-4.758224602955697,testRohit
19.675842247630147,20.99979793987751,-1.864722731202338,-18.04392344735154,-0.732376400547794,-8.631514617912586,-11.622746099733726,-13.622212982497285,-22.340759495530577,-28.722606945946414,-3.7752730951815736,9.999420040864715,0.011539434780052251,testRohit
19.609396206015997,21.53597015266995,-1.8830139083974387,-20.37082732053456,-4.368539248578744,-11.706789087789593,-17.270417105392802,-22.443481158973416,-22.602035554620908,-24.558145969276158,1.8894972620789046,3.9681944616384106,-4.92988328031885,testRohit
19.699289020439707,19.090459750776724,0.25922946281213805,-16.2221761400947,-3.8094818642800634,-18.659576721529156,-19.983847149217524,-32.11089269749269,-28.173314444745937,-16.98242979523861,8.127748488164256,8.794202689961558,-7.235508161835625,testRohit
19.85647934671462,18.493560092456672,3.0960016729110076,-12.699703455366144,-4.465601277116149,-21.09745989955615,-16.93478756179308,-28.455980862872213,-18.62377725257154,-8.802501097065111,4.86358057049881,3.8881283547054073,1.7225253475429467,testRohit
19.89964113789861,17.662909249349166,5.036264913004812,-13.837079873227735,-3.402696007994127,-17.26333360265745,-25.68658435425955,-19.284537170679855,-17.700341566665323,-19.293790524896053,-0.0595554797143642,5.710236321588515,1.6152555470650127,testRohit
19.701146557593166,17.821568474086963,4.49914107258998,-10.50158569913538,-4.679237471420464,-9.770881857727897,-21.678911704563987,-13.614506214687799,-15.677901127007283,-18.506604227401624,-10.91118544289935,1.6320704512960469,3.945200530893589,testRohit
19.243435973048474,17.478188590777908,4.856837607531588,-9.60790509729475,-5.938441003345103,-8.976675295487311,-20.436937866501882,-8.538489215842768,-10.022961459366135,-12.40410165365719,-5.549184165165484,2.7658865425009456,2.3178496263979698,testRohit
18.51394092942376,19.26652258743807,5.281974668574733,-16.633366189976552,-17.150766523675557,-12.196917476169626,-19.22799934022848,-17.608134840166144,-16.81203692552283,-12.065630737058573,-15.040631221582757,-14.956325208184024,-13.805694437320776,testRohit
17.52116805018432,17.007816899423783,5.885293380790399,-14.319916624236605,-17.232194287310225,-17.302352521212033,-10.558047585600333,-13.057814501925062,-12.2683646871704,-9.268718655981662,-16.960166405294043,-11.200458900642486,-11.259364707155102,testRohit
16.6808570385743,15.121068408825433,6.034034505644154,-10.270257066423648,-10.851097740624489,-7.322560825233959,-7.493317756908416,-5.525442887256373,-10.16547390558309,-8.373780594730393,-12.162767446437057,-0.9287696548898846,-8.699437013569943,testRohit
16.41854306487813,13.126270579246505,7.050208363016034,-5.9432323339993625,-8.578004003929118,-9.305475383413611,-10.788787527858684,-12.678354306886641,-19.42346330613327,-14.156961616121968,-5.8631810153822705,4.644886244831626,-4.813260498014985,testRohit
17.065449783000545,13.111779492612284,3.5488514662641997,-10.198929625261659,-12.93382693869677,-16.556557566666495,-20.804972434860648,-19.398582626472336,-21.37354310153115,-13.5688432176016,-9.17307013157296,2.2158628206664934,-0.12750699858971992,testRohit
17.237593734358548,13.507462635559817,6.353758841326655,-11.401756139817104,-10.433024322512306,-16.601736541631524,-25.033718141084616,-23.24435935503617,-16.17489366131736,-3.5649002083994747,-7.937763703704214,7.969392777960909,3.067678263888613,testRohit
17.04772824945381,13.187013170207338,7.408887632325543,-9.936306411612247,-11.575477277850885,-20.35133584037425,-25.696950588895017,-21.793508463675458,-14.762092335478526,-3.2955215457979103,-8.222913636065941,5.172323217897564,-2.5553447000423724,testRohit
18.998687419601136,1.363229624541959,-20.92212288214205,-23.64520548344483,3.077197266788922,7.228914881394499,-30.807519617735558,-35.823632403185556,-3.300372123194085,3.609504107850411,-25.620930719809547,20.553485245473812,-5.022141255223238,testRohit
19.02085777502802,4.415775318818638,-16.73269643700701,-19.028512267448328,8.01461657527474,12.839473029143948,-25.186281356974366,-29.79190772334504,0.9684072647037872,3.627508859883587,-26.11538295917554,16.894752508004224,-14.07153941392617,testRohit
